id,entryId,entryOwnerText,entryTenantText,entryCategoryText,rent,cadaster1808Correspondance,toponym,entryCategories,cadaster1808ClosestParcel,position,entryOwnerText_l,entryTenantText_l,TenantExtracted,OwnerExtracted,OwnerExtractedClean,TenantExtractedClean
6437,291.0,Cattarina Maria Falier Corner,Andrea Pietra Santa,"Casa in soler, et a pepian",42.0,,Campo Grande,"['housing', 'storage']",13268,"[12.33534975, 45.43591454]",cattarina maria falier corner,andrea pietra santa,"('pietra', 100)","('falier', 100)",falier,pietra
6438,292.0,Per portion a Iseppo Gallo,Andrea Pietra Santa,"Casa, et Bottega da Formagier",25.0,,Campo Grande,"['housing', 'shop']",13268,"[12.33533278, 45.43590668]",per portion a iseppo gallo,andrea pietra santa,"('pietra', 100)","('gallo', 100)",gallo,pietra
6439,293.0,Andrea Pietra Santa,Giacomo Tomadelli,Inviamento del detto Formagier sive Posto,190.0,,Campo Grande,['shop'],13268,"[12.33531398, 45.43589674]",andrea pietra santa,giacomo tomadelli,"('tomadelli', 100)","('pietra', 100)",pietra,tomadelli
6440,294.0,Scuola Grande di San Roccho,Giovanni Battista Zanne,"Casa, et Bottega da Marzer",90.0,,Campo Grande,"['housing', 'shop']",13268,"[12.33528347, 45.43588992]",scuola grande di san roccho,giovanni battista zanne,"('zanne', 100)","('di', 100)",,zanne
6441,295.0,Scuola Grande di San Roccho,Lorenzo Borgazzi,"Casa, et Bottega da Special da Medicine",120.0,1360.0,Campo Grande,"['housing', 'shop']",1360,"[12.33524796, 45.43589935]",scuola grande di san roccho,lorenzo borgazzi,"('de lorenzo', 82)","('di', 100)",,
6442,418.0,Giuseppe Conte Giovanelli,Giacomo Mariet,Casa in soler,45.0,,Calle Sporcha,"['housing', 'storage']",13268,"[12.33414071, 45.43587138]",giuseppe conte giovanelli,giacomo mariet,"('giacomazzi', 67)","('giovanelli', 100)",giovanelli,
6443,419.0,Elisabetta Anna Valier Tiepolo,Andrea Colussi,Casetta a pepian,16.0,,Calle Sporcha,['housing'],13268,"[12.33417935, 45.43582819]",elisabetta anna valier tiepolo,andrea colussi,"('colussi', 100)","('tiepolo', 100)",tiepolo,colussi
6444,420.0,Elisabetta Anna Valier Tiepolo,Antonia Pasotta,Casa in soler,30.0,,Calle Sporcha,"['housing', 'storage']",13268,"[12.33418852, 45.43581755]",elisabetta anna valier tiepolo,antonia pasotta,"('antoniassi', 64)","('tiepolo', 100)",tiepolo,
6445,421.0,"Barbon Morosini Cavalier et Procurator, et Vicenzo Fratello",Zuanne Soravia,Casa in pepian,14.0,1281.0,Calle Sporcha,['housing'],1281,"[12.33409922, 45.43583174]","barbon morosini cavalier et procurator, et vicenzo fratello",zuanne soravia,"('zuanne', 100)","('fratello', 100)",fratello,zuanne
6446,422.0,"Barbon Morosini Cavalier et Procurator, et Vicenzo Fratello",Andrea Bellaudis,Casa in soler,28.0,,Calle Sporcha,"['housing', 'storage']",13268,"[12.33408879, 45.43584846]","barbon morosini cavalier et procurator, et vicenzo fratello",andrea bellaudis,"('sandrinelli', 59)","('fratello', 100)",fratello,
6447,423.0,"Barbon Morosini Cavalier et Procurator, et Vicenzo Fratello",Lunardo Moretti,Casa a pepian,14.0,,Calle Sporcha,['housing'],13268,"[12.33407138, 45.43587044]","barbon morosini cavalier et procurator, et vicenzo fratello",lunardo moretti,"('moretti', 100)","('fratello', 100)",fratello,moretti
6448,424.0,"Barbon Morosini Cavalier et Procurator, et Vicenzo Fratello",Marco Dozzi,Casa in soler,28.0,,Calle Sporcha,"['housing', 'storage']",13268,"[12.3340531, 45.43589036]","barbon morosini cavalier et procurator, et vicenzo fratello",marco dozzi,"('vizzimano', 60)","('fratello', 100)",fratello,
6449,425.0,"Barbon Morosini Cavalier et Procurator, et Vicenzo Fratello",Maria de Spirito,Casa a pepian,14.0,,Calle Sporcha,['housing'],13268,"[12.33403584, 45.43590895]","barbon morosini cavalier et procurator, et vicenzo fratello",maria de spirito,"('de', 100)","('fratello', 100)",fratello,
6450,426.0,"Barbon Morosini Cavalier et Procurator, et Vicenzo Fratello",Antonio Vecchi et Antonio Viviani,Casa in soler,28.0,,Calle Sporcha,"['housing', 'storage']",13268,"[12.33401182, 45.43592806]","barbon morosini cavalier et procurator, et vicenzo fratello",antonio vecchi et antonio viviani,"('vecchi', 100)","('fratello', 100)",fratello,vecchi
6451,427.0,"Barbon Morosini Cavalier et Procurator, et Vicenzo Fratello",Alessandro Nicoletti,Casa a pepian,14.0,,Calle Sporcha,['housing'],13268,"[12.33399258, 45.43594796]","barbon morosini cavalier et procurator, et vicenzo fratello",alessandro nicoletti,"('nicoletti', 100)","('fratello', 100)",fratello,nicoletti
6452,428.0,"Barbon Morosini Cavalier et Procurator, et Vicenzo Fratello",Alessandro Barbin,Casa in soler,28.0,,Calle Sporcha,"['housing', 'storage']",13268,"[12.33397134, 45.43596917]","barbon morosini cavalier et procurator, et vicenzo fratello",alessandro barbin,"('alessandrini', 76)","('fratello', 100)",fratello,
6453,429.0,"Barbon Morosini Cavalier et Procurator, et Vicenzo Fratello",Andrea Gagliardello,Casa a pepian,14.0,,Calle Sporcha,['housing'],13268,"[12.33394771, 45.4360005]","barbon morosini cavalier et procurator, et vicenzo fratello",andrea gagliardello,"('zanardelli', 55)","('fratello', 100)",fratello,
6454,430.0,"Barbon Morosini Cavalier et Procurator, et Vicenzo Fratello",Zuanne Terri,Casa in soler,20.0,,Calle Sporcha,"['housing', 'storage']",13268,"[12.33393061, 45.4360157]","barbon morosini cavalier et procurator, et vicenzo fratello",zuanne terri,"('zuanne', 100)","('fratello', 100)",fratello,zuanne
6455,431.0,"Barbon Morosini Cavalier et Procurator, et Vicenzo Fratello",Paulina Serafina,Casa a pepian,14.0,,Calle Sporcha,['housing'],13268,"[12.33391246, 45.43603291]","barbon morosini cavalier et procurator, et vicenzo fratello",paulina serafina,"('paulini', 61)","('fratello', 100)",fratello,
6456,432.0,"Barbon Morosini Cavalier et Procurator, et Vicenzo Fratello",Pietro Panciera,Casa in soler,20.0,,Calle Sporcha,"['housing', 'storage']",13268,"[12.33389931, 45.43604617]","barbon morosini cavalier et procurator, et vicenzo fratello",pietro panciera,"('panciera', 100)","('fratello', 100)",fratello,panciera
6457,433.0,"Barbon Morosini Cavalier et Procurator, et Vicenzo Fratello",Antonio Pasquetti,Casa a pepian,14.0,,Calle Sporcha,['housing'],13268,"[12.33388613, 45.43606011]","barbon morosini cavalier et procurator, et vicenzo fratello",antonio pasquetti,"('antoniassi', 67)","('fratello', 100)",fratello,
6458,434.0,"Barbon Morosini Cavalier et Procurator, et Vicenzo Fratello",Francesco Trafego,Casa in soler,20.0,1284.0,Calle Sporcha,"['housing', 'storage']",1284,"[12.33387304, 45.43607201]","barbon morosini cavalier et procurator, et vicenzo fratello",francesco trafego,"('trafego', 100)","('fratello', 100)",fratello,trafego
6459,435.0,Antonio et Domenico Frattelli Ruzini,Antonio Pazetto,Casa in soler,52.0,1295.0,Calle Sporcha,"['housing', 'storage']",1295,"[12.333796, 45.43615297]",antonio et domenico frattelli ruzini,antonio pazetto,"('toniato', 64)","('ruzini', 100)",ruzini,
6460,436.0,Antonio et Domenico Frattelli Ruzini,Don Antonio Maria detto Savelli,Casa in soler,57.0,,Calle Sporcha,"['housing', 'storage']",13268,"[12.33375171, 45.43619331]",antonio et domenico frattelli ruzini,don antonio maria detto savelli,"('donÃ\xa0', 100)","('ruzini', 100)",ruzini,donÃ 
6461,437.0,Antonio et Domenico Frattelli Ruzini,Zuanne Bellaudis,Casa in soler,36.0,,Calle Sporcha,"['housing', 'storage']",13268,"[12.33373497, 45.43622141]",antonio et domenico frattelli ruzini,zuanne bellaudis,"('zuanne', 100)","('ruzini', 100)",ruzini,zuanne
6462,452.0,Per uso et habitatione propria di Piero Grimani,,Palazzo,,,Calle di Ca' Ruzini,['palace'],13268,"[12.33314076, 45.43615462]",per uso et habitatione propria di piero grimani,nan,"('nani', 86)","('grimani', 100)",grimani,
6463,453.0,Pietro Grimani,Laverio de Vilio,Apartamento di sopra di detto Palazzo,300.0,,Calle di Ca' Ruzini,"['housing', 'palace']",13268,"[12.33310028, 45.43619573]",pietro grimani,laverio de vilio,"('vilio', 100)","('grimani', 100)",grimani,vilio
6464,438.0,"Antonio, et Domenico Frattelli Ruzini",Christofolo Armano,Casa in soler,42.0,,Calle di Ca' Ruzini,"['housing', 'storage']",13268,"[12.33375734, 45.43611476]","antonio, et domenico frattelli ruzini",christofolo armano,"('armano', 100)","('ruzini', 100)",ruzini,armano
6465,439.0,"Antonio, et Domenico Frattelli Ruzini",Alessandro Previtalli,Casa in soler,40.0,,Calle di Ca' Ruzini,"['housing', 'storage']",13268,"[12.33371495, 45.4360941]","antonio, et domenico frattelli ruzini",alessandro previtalli,"('alessandrini', 67)","('ruzini', 100)",ruzini,
6466,440.0,"Antonio, et Domenico Frattelli Ruzini",Francesco Colombo,Casa in soler,44.0,,Calle di Ca' Ruzini,"['housing', 'storage']",13268,"[12.33363933, 45.43606316]","antonio, et domenico frattelli ruzini",francesco colombo,"('colombo', 100)","('ruzini', 100)",ruzini,colombo
6467,441.0,"Antonio, et Domenico Frattelli Ruzini",Zuanne Rubini,Casa in soler,40.0,,Calle di Ca' Ruzini,"['housing', 'storage']",13268,"[12.3338384, 45.43609155]","antonio, et domenico frattelli ruzini",zuanne rubini,"('rubini', 100)","('ruzini', 100)",ruzini,rubini
6468,442.0,"Antonio, et Domenico Frattelli Ruzini",Rosa Relita del quondma Nicolò Moretti,Casa in soler,45.0,,Calle di Ca' Ruzini,"['housing', 'storage']",13268,"[12.33377481, 45.43607107]","antonio, et domenico frattelli ruzini",rosa relita del quondma nicolò moretti,"('moretti', 100)","('ruzini', 100)",ruzini,moretti
6469,444.0,"Antonio, et Domenico Frattelli Ruzini",Pietro Venusti,Casa in soler,42.0,,Calle di Ca' Ruzini,"['housing', 'storage']",13268,"[12.33372777, 45.43604691]","antonio, et domenico frattelli ruzini",pietro venusti,"('benvenuti', 61)","('ruzini', 100)",ruzini,
6470,445.0,"Antonio, et Domenico Frattelli Ruzini",Carlo Santagiustina,Casa in soler,50.0,,Calle di Ca' Ruzini,"['housing', 'storage']",13268,"[12.33365504, 45.43601605]","antonio, et domenico frattelli ruzini",carlo santagiustina,"('carlo', 100)","('ruzini', 100)",ruzini,carlo
6471,446.0,"Antonio, et Domenico Frattelli Ruzini",Francesco Gai,Casa in soler,38.0,,Calle di Ca' Ruzini,"['housing', 'storage']",13268,"[12.33362123, 45.43599762]","antonio, et domenico frattelli ruzini",francesco gai,"('francesconi', 83)","('ruzini', 100)",ruzini,
6472,447.0,"Antonio, et Domenico Frattelli Ruzini",Iseppo Lazzedel,Casa in soler,44.0,,Calle di Ca' Ruzini,"['housing', 'storage']",13268,"[12.33356941, 45.43597267]","antonio, et domenico frattelli ruzini",iseppo lazzedel,"('tiepollo', 52)","('ruzini', 100)",ruzini,
6473,448.0,Candida Teresa Manzoni Monacha alle Vergini,Regina Fiorelli,Casa in soler,65.0,,Calle di Ca' Ruzini,"['housing', 'storage']",13268,"[12.333418, 45.43599626]",candida teresa manzoni monacha alle vergini,regina fiorelli,"('fiorelli', 100)","('manzoni', 100)",manzoni,fiorelli
6474,449.0,Candida Teresa Manzoni Monacha alle Vergini,Valentina Relita del quondam Andrea Venturini,Casa a pepian,12.0,,Calle di Ca' Ruzini,['housing'],13268,"[12.33334593, 45.43600581]",candida teresa manzoni monacha alle vergini,valentina relita del quondam andrea venturini,"('del', 100)","('manzoni', 100)",manzoni,
6475,450.0,Candida Teresa Manzoni Monacha alle Vergini,Andrea Donà,Casa in soler,60.0,,Calle di Ca' Ruzini,"['housing', 'storage']",13268,"[12.33335908, 45.43606068]",candida teresa manzoni monacha alle vergini,andrea donà,"('donÃ\xa0', 100)","('manzoni', 100)",manzoni,donÃ 
6476,451.0,Pietro Grimani,Valentina Relita del quondam Andrea Venturini,Casa a pepian,10.0,,Calle di Ca' Ruzini,['housing'],13268,"[12.33330046, 45.43603693]",pietro grimani,valentina relita del quondam andrea venturini,"('del', 100)","('grimani', 100)",grimani,
6477,454.0,Per uso et habitatione propria di Francesco Cavalli,,Casa in soler,,1297.0,Fondamenta sopra Canal Grande,"['housing', 'storage']",1297,"[12.33351796, 45.43642643]",per uso et habitatione propria di francesco cavalli,nan,"('nani', 86)","('cavalli', 100)",cavalli,
6478,455.0,"Nicolò Bondumier, et Eredi del fù quondam Francesco Boldù",Antonio Bisson,Casa in soler,110.0,,Fondamenta sopra Canal Grande,"['housing', 'storage']",13268,"[12.33339034, 45.43636863]","nicolò bondumier, et eredi del fù quondam francesco boldù",antonio bisson,"('bisson', 100)","('boldÃ¹', 100)",boldÃ¹,bisson
6479,456.0,"Nicolò Bondumier, et Eredi del fu quondam Boldù",Francesco Carafan,Casa in soler,140.0,,Fondamenta sopra Canal Grande,"['housing', 'storage']",13268,"[12.33329824, 45.43634741]","nicolò bondumier, et eredi del fu quondam boldù",francesco carafan,"('francesconi', 64)","('boldÃ¹', 100)",boldÃ¹,
6480,457.0,"Giacomo Corner, come Comissario del fu quondam Andrea Morosini",Antonio Costa,Maghazen da fassi,12.0,,Fondamenta sopra Canal Grande,['storage'],13268,"[12.33323629, 45.43633285]","giacomo corner, come comissario del fu quondam andrea morosini",antonio costa,"('costa', 100)","('morosini', 100)",morosini,costa
6481,458.0,Vicenzo Molin,Agnese Zorzi,Casa in soler,40.0,,Calle di Sant'Antonio in Salizzada,"['housing', 'storage']",13268,"[12.33421709, 45.43595891]",vicenzo molin,agnese zorzi,"('zorzi', 100)","('molin', 100)",molin,zorzi
6482,459.0,Secretario Negri,Pietro Turcho,Libertà di traghetto,6.0,,Traghetto della Riva del Carbon,['transport'],13268,"[12.33433277, 45.4368447]",secretario negri,pietro turcho,"('petrovich', 64)","('negri', 100)",negri,
6483,459.0,Redosto Felippi,Zuanne Bagarotti,Libertà di Traghetto,9.0,,Traghetto della Riva del Carbon,['transport'],13268,"[12.3343527, 45.43685291]",redosto felippi,zuanne bagarotti,"('zuanne', 100)","('filippi', 55)",,zuanne
6484,459.0,Antonio Gabiato,Francesco Capon,Libertà di Traghetto,7.0,,Traghetto della Riva del Carbon,['transport'],13268,"[12.33437507, 45.43686297]",antonio gabiato,francesco capon,"('capon', 100)","('toniato', 64)",,capon
6485,459.0,Reverende Monache di San Zacharia,Zuanne Fassi,Libertà di Traghetto,9.0,,Traghetto della Riva del Carbon,['transport'],13268,"[12.33439658, 45.4368736]",reverende monache di san zacharia,zuanne fassi,"('zuanne', 100)","('di', 100)",,zuanne
6486,459.0,Francesco Bianchi,Domenico Tochiella,Libertà di Traghetto,8.0,,Traghetto della Riva del Carbon,['transport'],13268,"[12.33441808, 45.43688423]",francesco bianchi,domenico tochiella,"('domenici', 62)","('bianchi', 100)",bianchi,
6487,459.0,Roccho Ofredi,Michiel Fantina,Libertà di Traghetto,9.0,,Traghetto della Riva del Carbon,['transport'],13268,"[12.33443632, 45.4368924]",roccho ofredi,michiel fantina,"('michiel', 100)","('pedrocchi', 64)",,michiel
6488,459.0,Giovanni Maria Scarpato,Nicolò Cagnini,Libertà di Traghetto,8.0,,Traghetto della Riva del Carbon,['transport'],13268,"[12.33446047, 45.43690071]",giovanni maria scarpato,nicolò cagnini,"('cagnini', 100)","('giovannino', 55)",,cagnini
6489,459.0,Zuanne Gaieta,Gaetano Saon,Libertà di Traghetto,23.0,,Traghetto della Riva del Carbon,['transport'],13268,"[12.33448288, 45.43691017]",zuanne gaieta,gaetano saon,"('sanudo (candiano)', 59)","('zuanne', 100)",zuanne,
6490,460.0,Roccho Ofredi,Andrea Valdeche,Libertà di Traghetto,9.0,,Traghetto della Riva del Carbon,['transport'],13268,"[12.33435207, 45.43683025]",roccho ofredi,andrea valdeche,"('andreoleti', 56)","('pedrocchi', 64)",,
6491,460.0,Francesco Bianchi,Gaetano Saon,Libertà di Traghetto,8.0,,Traghetto della Riva del Carbon,['transport'],13268,"[12.33437355, 45.43684148]",francesco bianchi,gaetano saon,"('sanudo (candiano)', 59)","('bianchi', 100)",bianchi,
6492,460.0,Iseppo Beati,Domenico Facieri,Libertà di Traghetto,9.0,,Traghetto della Riva del Carbon,['transport'],13268,"[12.33439424, 45.4368515]",iseppo beati,domenico facieri,"('domenici', 67)","('beati', 100)",beati,
6493,460.0,Reverenda Madre Maria Celeste Beregan Monacha a S. Andrea di Venetia,Antonio Moro,Libertà di Traghetto,9.0,,Traghetto della Riva del Carbon,['transport'],13268,"[12.33441667, 45.43686036]",reverenda madre maria celeste beregan monacha a s. andrea di venetia,antonio moro,"('moro', 100)","('beregan', 100)",beregan,moro
6494,460.0,Gerolemo Travini,Gerolemo Diottelli,Libertà di Traghetto,9.0,,Traghetto della Riva del Carbon,['transport'],13268,"[12.33443488, 45.43686913]",gerolemo travini,gerolemo diottelli,"('cittello', 54)","('gerlini', 61)",,
6495,460.0,Angela Aquisti,Gaetano Saon,Libertà di Traghetto,7.0,,Traghetto della Riva del Carbon,['transport'],13268,"[12.33445317, 45.43687611]",angela aquisti,gaetano saon,"('sanudo (candiano)', 59)","('acquisti', 64)",,
6496,460.0,Angela Aquisti,Domenico Saon,Libertà di Traghetto,7.0,,Traghetto della Riva del Carbon,['transport'],13268,"[12.33446977, 45.43688305]",angela aquisti,domenico saon,"('domenici', 67)","('acquisti', 64)",,
6497,460.0,Reverenda Madre Maria Tachelli Monaca a S. Iseppo di Venetia,Tomaso Caparozzolo,Libertà di Traghetto,8.0,,Traghetto della Riva del Carbon,['transport'],13268,"[12.33449305, 45.43689194]",reverenda madre maria tachelli monaca a s. iseppo di venetia,tomaso caparozzolo,"('crozzola', 62)","('di', 100)",,
6498,461.0,Nicolò Venier,Tomaso Caparozzolo,Libertà di Traghetto,8.0,,Traghetto della Riva del Carbon,['transport'],13268,"[12.33437298, 45.43681763]",nicolò venier,tomaso caparozzolo,"('crozzola', 62)","('venier', 100)",venier,
6499,461.0,Nicolò Venier,Gerolemo Palmarin,Libertà di Traghetto,8.0,,Traghetto della Riva del Carbon,['transport'],13268,"[12.33439784, 45.43682894]",nicolò venier,gerolemo palmarin,"('leopardi', 56)","('venier', 100)",venier,
6500,461.0,Nicolò Venier,Gaetano Saon,Libertà di Traghetto,8.0,,Traghetto della Riva del Carbon,['transport'],13268,"[12.33442179, 45.43684141]",nicolò venier,gaetano saon,"('sanudo (candiano)', 59)","('venier', 100)",venier,
6501,461.0,Francesco Bianchi,Zuanne Gannassette,Libertà di Traghetto,8.0,,Traghetto della Riva del Carbon,['transport'],13268,"[12.33444412, 45.43685266]",francesco bianchi,zuanne gannassette,"('zuanne', 100)","('bianchi', 100)",bianchi,zuanne
6502,461.0,Francesco Bianchi,Marco Secchi,Libertà di Traghetto,8.0,,Traghetto della Riva del Carbon,['transport'],13268,"[12.33447326, 45.43686288]",francesco bianchi,marco secchi,"('secchi', 100)","('bianchi', 100)",bianchi,secchi
6503,461.0,Ospital della Pietà,Luca Occhiodoro,Libertà di Traghetto,10.0,,Traghetto della Riva del Carbon,['transport'],13268,"[12.33449479, 45.43687291]",ospital della pietà,luca occhiodoro,"('luca', 100)","('della', 100)",della,luca
6504,461.0,Bortolamio Bernardi,Zuanne Stelle,Libertà di Traghetto,3.0,,Traghetto della Madonetta in Calle di Ca' Lando,['transport'],13268,"[12.3338218, 45.43665996]",bortolamio bernardi,zuanne stelle,"('zuanne', 100)","('bernardi', 100)",bernardi,zuanne
6505,461.0,Flaminio Corner,Mattio Castelan,Libertà di Traghetto,3.0,,Traghetto della Madonetta in Calle di Ca' Lando,['transport'],13268,"[12.33388493, 45.43668527]",flaminio corner,mattio castelan,"('castellano', 72)","('corner', 100)",corner,
6506,461.0,Bernardo Tesser,Tomaso Caparozzolo,Libertà di Traghetto,3.0,,Traghetto della Madonetta in Calle di Ca' Lando,['transport'],13268,"[12.33394651, 45.43670756]",bernardo tesser,tomaso caparozzolo,"('crozzola', 62)","('bernardo', 100)",bernardo,
6507,462.0,Zuanne Panizza,Antonio Zancho,Libertà di Traghetto,3.0,,Traghetto della Madonetta in Calle di Ca' Lando,['transport'],13268,"[12.33378194, 45.43662566]",zuanne panizza,antonio zancho,"('antonini', 64)","('zuanne', 100)",zuanne,
